PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks,Internal outlinks codes,No. of internal outlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-confirmar-reserva-feita-atraves-de-parceiros,Como confirmar reserva feita através de parceiros?,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/day-use-costa-do-sauipe,Day Use Costa do Sauípe,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/acesso-a-internet-no-hotel-sol-grand-premium,Acesso à internet no Hotel Sol Grand Premium,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-hotel-turismo,Valores early check-in e late check-out Hotel Turismo,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-terra-resort,Valores early check-in e late check-out Terra Resort,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/cartao-vale-toalhas-rio-quente-resorts,Cartão vale-toalhas Rio Quente Resorts,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/piscinas-hotel-mar-premium,Piscinas Hotel Mar Premium,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/brinquedoteca-hotel-sol-grand-premium,Brinquedoteca Hotel Sol Grand Premium,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-hotel-giardino,Valores early check-in e late check-out Hotel Giardino,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/piscinas-terra-resort,Piscinas Terra Resort,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/check-in-e-check-out-no-sol-grand-premium,Check-in e check-out no Sol Grand Premium,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/o-hotel-mar-premium-possui-transfer,O Hotel Mar Premium possui transfer?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/piscinas-do-hotel-brisa-grand-premium,Piscinas do Hotel Brisa Grand Premium,text/html;charset=utf-8,true,200,0,2,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-entrar-em-contato-com-transfer-rio-quente,Como entrar em contato com transfer Rio Quente?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-brisa-grand-premium,Valores early check-in e late check-out Brisa Grand Premium,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/faca-seu-evento-no-costa-do-sauipe,Faça seu evento no Costa do Sauípe,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-solicito-nota-fiscal-no-rio-quente-resorts,Como solicito Nota Fiscal no Rio Quente Resorts?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-contrato-o-servico-de-baby-sitter-no-costa-do-sauipe,Como contrato o serviço de Baby Sitter no Costa do Sauípe?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/comemore-seu-casamento-no-costa-do-sauipe,Comemore seu casamento no Costa do Sauípe,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/aluguel-de-carrinho-de-bebe-no-costa-do-sauipe,Aluguel de Carrinho de Bebê no Costa do Sauípe,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-contrato-o-servico-de-baby-sitter-no-rio-quente,Como contrato o serviço de Baby Sitter no Rio Quente?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/tour-virtual-costa-do-sauipe,Tour Virtual Costa do Sauípe,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/estacionamento-terra-resort,Estacionamento Terra Resort,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/espaco-de-brincar-do-hotel-mar-premium,Espaço de Brincar do Hotel Mar Premium,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/o-mar-premium-possui-sala-de-jogos,O Mar Premium possui sala de jogos?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/estacionamento-hotel-brisa-grand-premium,Estacionamento Hotel Brisa Grand Premium,text/html;charset=utf-8,true,200,0,2,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/check-in-e-check-out-no-mar-premium,Check-in e check-out no Mar Premium,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/o-que-e-o-espaco-diboah,"O que é o espaço """"Diboah""""?",text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/qual-o-horario-do-parque-das-fontes,Qual o horário do Parque das Fontes?,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/acomodacoes-mar-premium,Acomodações Mar Premium,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-solicito-nota-fiscal-no-costa-do-sauipe,Como solicito nota fiscal no Costa do Sauípe?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/gastronomia-mar-premium-bar-do-lobby-e-cafeteria,Gastronomia Mar Premium: Bar do Lobby e Cafeteria,text/html;charset=utf-8,true,200,0,5,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/conceito-e-estilo-do-terra-resort,Conceito e Estilo do Terra Resort,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
