PR,URL,Title,Content type,Is rendered page,HTTP status code,Size (bytes),Loading time (ms),No. of IMG inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
0,https://www.aviva.com.br/assets/1898cbbb-9011-4f34-b672-9ee8bbd137f0,,image/jpeg,false,200,6576825,10,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/bca3fe93-fd0d-4b57-8c32-ab55d2a7a58e,,image/jpeg,false,200,6530724,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/bca3fe93-fd0d-4b57-8c32-ab55d2a7a58e,,image/jpeg,false,200,6530724,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/6ab2c8fa-2dda-4c3b-922a-363a2b24f35d,,image/jpeg,false,200,6494661,10,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/6ab2c8fa-2dda-4c3b-922a-363a2b24f35d,,image/jpeg,false,200,6494661,11,7,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a4a6793f-1cce-49b1-bf8c-8fbe992b8505,,image/jpeg,false,200,6476820,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a4a6793f-1cce-49b1-bf8c-8fbe992b8505,,image/jpeg,false,200,6476820,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a1029f32-ecb3-4b30-b1e3-4d5f65612903,,image/jpeg,false,200,6473309,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/dc907418-6de1-4d53-8135-5dd2693707ce,,image/jpeg,false,200,6461433,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/dc907418-6de1-4d53-8135-5dd2693707ce,,image/jpeg,false,200,6461433,30,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/916ecd9b-26d2-47f7-b6d0-6a2096309daf,,image/jpeg,false,200,6421345,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/916ecd9b-26d2-47f7-b6d0-6a2096309daf,,image/jpeg,false,200,6421345,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/5975605f-846f-42be-8649-12655b88ae33,,image/jpeg,false,200,6419868,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/5975605f-846f-42be-8649-12655b88ae33,,image/jpeg,false,200,6419868,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/f99879e6-9735-4dd9-b477-006c450d67b9,,image/jpeg,false,200,6408498,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/f99879e6-9735-4dd9-b477-006c450d67b9,,image/jpeg,false,200,6408498,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/f66117c0-c018-4f29-8168-45ff5f688d9a,,image/jpeg,false,200,6382631,14,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/f66117c0-c018-4f29-8168-45ff5f688d9a,,image/jpeg,false,200,6382631,9,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/889b25ed-dbec-4ebd-b307-4baa87f61edc,,image/jpeg,false,200,6357301,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/889b25ed-dbec-4ebd-b307-4baa87f61edc,,image/jpeg,false,200,6357301,15,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/c4640332-133e-4d93-97d0-43b86b3a2aab,,image/jpeg,false,200,6261647,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/c4640332-133e-4d93-97d0-43b86b3a2aab,,image/jpeg,false,200,6261647,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a2ff81c7-53aa-4340-90b5-9e0f1b13354c,,image/jpeg,false,200,6248086,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a2ff81c7-53aa-4340-90b5-9e0f1b13354c,,image/jpeg,false,200,6248086,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/0cf6c7d1-954f-4594-a186-21ed799e778c,,image/jpeg,false,200,6237975,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/0cf6c7d1-954f-4594-a186-21ed799e778c,,image/jpeg,false,200,6237975,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/54408acb-c557-4e2d-b0e9-283675ddbb3e,,image/jpeg,false,200,6077808,14,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/54408acb-c557-4e2d-b0e9-283675ddbb3e,,image/jpeg,false,200,6077808,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/2f1192ff-2789-4686-8ab4-325ce4aa88ae,,image/jpeg,false,200,6052080,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/2f1192ff-2789-4686-8ab4-325ce4aa88ae,,image/jpeg,false,200,6052080,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/63c8b0d1-5d48-4291-854e-5472d166587d,,image/jpeg,false,200,6039638,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a9acfe3a-9757-418a-8bf8-b24a5ff90621,,image/jpeg,false,200,6018024,14,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a9acfe3a-9757-418a-8bf8-b24a5ff90621,,image/jpeg,false,200,6018024,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/58f002a2-753e-4d74-bbdf-a007acc2db27,,image/jpeg,false,200,6015829,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/58f002a2-753e-4d74-bbdf-a007acc2db27,,image/jpeg,false,200,6015829,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/55b2ec9d-fbe6-4689-9c1f-45f35311a5c3,,image/jpeg,false,200,6008694,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/55b2ec9d-fbe6-4689-9c1f-45f35311a5c3,,image/jpeg,false,200,6008694,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/d9809975-00be-4562-a3ab-c564b6db250f,,image/jpeg,false,200,5926080,20,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/4580bda1-db53-423d-bbe0-950c816fc39b,,image/jpeg,false,200,5891907,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/4580bda1-db53-423d-bbe0-950c816fc39b,,image/jpeg,false,200,5891907,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/d30938f4-15b2-4d6f-872c-88b3083c9eed,,image/jpeg,false,200,5880660,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/d30938f4-15b2-4d6f-872c-88b3083c9eed,,image/jpeg,false,200,5880660,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/64217a7e-49d4-4355-b811-c889c0f8970e,,image/jpeg,false,200,5772225,7,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/64217a7e-49d4-4355-b811-c889c0f8970e,,image/jpeg,false,200,5772225,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/7638d24a-0c2a-4f33-ba02-202122234b45,,image/jpeg,false,200,5741378,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/7638d24a-0c2a-4f33-ba02-202122234b45,,image/jpeg,false,200,5741378,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a9b172c7-2012-4fc0-9cb3-be66a5d7bad4,,image/jpeg,false,200,5686324,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a9b172c7-2012-4fc0-9cb3-be66a5d7bad4,,image/jpeg,false,200,5686324,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1913273c-f12d-4fb8-af4d-4f15aa1a152b,,image/jpeg,false,200,5674453,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1913273c-f12d-4fb8-af4d-4f15aa1a152b,,image/jpeg,false,200,5674453,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1791a4c7-a7bf-45a4-80f5-d9bc0de961db,,image/jpeg,false,200,5522682,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1791a4c7-a7bf-45a4-80f5-d9bc0de961db,,image/jpeg,false,200,5522682,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/5ea1ee1e-afea-4cf8-98f5-aefafa612c03,,image/jpeg,false,200,5439511,101,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/5ea1ee1e-afea-4cf8-98f5-aefafa612c03,,image/jpeg,false,200,5439511,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/867b29bb-fe6c-4642-b42e-37ace4780c53,,image/jpeg,false,200,5409210,8,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/3fe9e13a-600c-4322-922f-ce1c7f2ad716,,image/jpeg,false,200,5409210,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/3fe9e13a-600c-4322-922f-ce1c7f2ad716,,image/jpeg,false,200,5409210,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/867b29bb-fe6c-4642-b42e-37ace4780c53,,image/jpeg,false,200,5409210,16,7,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/bd448a19-c875-40be-8ce4-dafbd92d3f83,,image/jpeg,false,200,5409022,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/bd448a19-c875-40be-8ce4-dafbd92d3f83,,image/jpeg,false,200,5409022,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/b4a0b9f2-96cf-4c88-bd3e-e4ef72588bad,,image/jpeg,false,200,5360667,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1aaaee38-598e-48f5-89ce-536bab878c4b,,image/jpeg,false,200,5360667,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a2c7d8e2-d1f4-42e6-87b9-ff13ba203c31,,image/jpeg,false,200,5360667,12,4,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1aaaee38-598e-48f5-89ce-536bab878c4b,,image/jpeg,false,200,5360667,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a2c7d8e2-d1f4-42e6-87b9-ff13ba203c31,,image/jpeg,false,200,5360667,14,5,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/b4a0b9f2-96cf-4c88-bd3e-e4ef72588bad,,image/jpeg,false,200,5360667,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/80df1aa7-54f5-4d46-b705-de7c133fa01e,,image/jpeg,false,200,5306310,8,4,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/80df1aa7-54f5-4d46-b705-de7c133fa01e,,image/jpeg,false,200,5306310,14,5,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/27a57f49-9b3e-4c4e-9d12-d155ffee486f,,image/jpeg,false,200,5283358,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/27a57f49-9b3e-4c4e-9d12-d155ffee486f,,image/jpeg,false,200,5283358,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/8f85819d-ffe0-422a-b4db-f3656cbeb5aa,,image/jpeg,false,200,5180675,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/8f85819d-ffe0-422a-b4db-f3656cbeb5aa,,image/jpeg,false,200,5180675,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1bc13f19-4f80-402a-9c62-f22923e73221,,image/jpeg,false,200,5170943,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1bc13f19-4f80-402a-9c62-f22923e73221,,image/jpeg,false,200,5170943,13,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/220bac00-6302-4cb8-9ed4-198286fd7511,,image/jpeg,false,200,5057035,9,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/220bac00-6302-4cb8-9ed4-198286fd7511,,image/jpeg,false,200,5057035,8,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/f1267fa0-d95d-4bc0-9372-6052653c5abb,,image/jpeg,false,200,5032927,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/f1267fa0-d95d-4bc0-9372-6052653c5abb,,image/jpeg,false,200,5032927,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/12990974-06a4-49e1-80ec-55ed07a0fe1c,,image/jpeg,false,200,5017743,13,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/12990974-06a4-49e1-80ec-55ed07a0fe1c,,image/jpeg,false,200,5017743,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1e5fc710-ce09-43b2-9c95-756c3b96c866,,image/jpeg,false,200,4988395,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1e5fc710-ce09-43b2-9c95-756c3b96c866,,image/jpeg,false,200,4988395,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/9e7cd550-fd4e-4e56-8ad4-72a5638f3793,,image/jpeg,false,200,4970972,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/9e7cd550-fd4e-4e56-8ad4-72a5638f3793,,image/jpeg,false,200,4970972,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/375717e9-c81e-448e-9fed-5a8c4a8c0d44,,image/jpeg,false,200,4957110,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/375717e9-c81e-448e-9fed-5a8c4a8c0d44,,image/jpeg,false,200,4957110,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/5ec44b1c-4d90-4fa9-8691-c3e7194244a4,,image/jpeg,false,200,4830104,13,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/5ec44b1c-4d90-4fa9-8691-c3e7194244a4,,image/jpeg,false,200,4830104,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/731a648f-56fb-4e1c-9f62-9c8acae01301,,image/jpeg,false,200,4817125,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/731a648f-56fb-4e1c-9f62-9c8acae01301,,image/jpeg,false,200,4817125,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/51d24d59-f7f6-405f-85da-c3d3cd6c2e39,,image/jpeg,false,200,4798685,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/51d24d59-f7f6-405f-85da-c3d3cd6c2e39,,image/jpeg,false,200,4798685,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/299654aa-86d2-4cae-b29d-e01984fcec4a,,image/jpeg,false,200,4780387,9,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/299654aa-86d2-4cae-b29d-e01984fcec4a,,image/jpeg,false,200,4780387,74,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/0820652c-f687-4698-9128-15dee397a027,,image/jpeg,false,200,4706601,8,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/604fef05-3b8b-46d1-b770-c67b11c7b61e,,image/jpeg,false,200,4706601,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/604fef05-3b8b-46d1-b770-c67b11c7b61e,,image/jpeg,false,200,4706601,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/0820652c-f687-4698-9128-15dee397a027,,image/jpeg,false,200,4706601,31,7,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/c6ed449c-57be-442d-8aaf-cd065323ad5e,,image/jpeg,false,200,4674773,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/c6ed449c-57be-442d-8aaf-cd065323ad5e,,image/jpeg,false,200,4674773,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/baeffc6a-6367-44e1-9e98-c7bcea246a9c,,image/jpeg,false,200,4638981,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/baeffc6a-6367-44e1-9e98-c7bcea246a9c,,image/jpeg,false,200,4638981,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/c9075562-0263-4948-a9ba-1c3e779b57d4,,image/jpeg,false,200,4598608,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/bbeb0938-fa7a-4a52-addc-e5885c8ba258,,image/jpeg,false,200,4598608,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/c9075562-0263-4948-a9ba-1c3e779b57d4,,image/jpeg,false,200,4598608,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/bbeb0938-fa7a-4a52-addc-e5885c8ba258,,image/jpeg,false,200,4598608,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/18c370bb-aae3-4a72-beee-a685e9d4fd8a,,image/jpeg,false,200,4598608,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/18c370bb-aae3-4a72-beee-a685e9d4fd8a,,image/jpeg,false,200,4598608,107,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/2870232c-672d-451c-a780-4c823673bfd9,,image/jpeg,false,200,4589138,26,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/2870232c-672d-451c-a780-4c823673bfd9,,image/jpeg,false,200,4589138,14,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/29e46b3b-0284-4c73-a803-b1201107fc99,,image/jpeg,false,200,4559562,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/29e46b3b-0284-4c73-a803-b1201107fc99,,image/jpeg,false,200,4559562,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/6ea93de0-40be-4901-8d9e-c92de349bde8,,image/jpeg,false,200,4555459,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/6ea93de0-40be-4901-8d9e-c92de349bde8,,image/jpeg,false,200,4555459,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/ce594441-d626-49b1-bc07-2bd1a4f1afee,,image/png,false,200,4463104,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/ce594441-d626-49b1-bc07-2bd1a4f1afee,,image/png,false,200,4463104,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/c016bf57-2d03-4795-a49e-172a053b1e90,,image/jpeg,false,200,4460549,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/c016bf57-2d03-4795-a49e-172a053b1e90,,image/jpeg,false,200,4460549,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/42c8340e-f395-441a-b8d3-d5200b479856,,image/jpeg,false,200,4432781,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/42c8340e-f395-441a-b8d3-d5200b479856,,image/jpeg,false,200,4432781,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/8d979f79-62aa-4bd6-9612-7b13a468f2f9,,image/jpeg,false,200,4377827,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/8d979f79-62aa-4bd6-9612-7b13a468f2f9,,image/jpeg,false,200,4377827,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1f6a1adb-092c-4887-8722-9ce7fa34b720,,image/jpeg,false,200,4349403,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1f6a1adb-092c-4887-8722-9ce7fa34b720,,image/jpeg,false,200,4349403,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/844a0aca-335e-468e-ad13-986718079a2a,,image/jpeg,false,200,4339515,13,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/844a0aca-335e-468e-ad13-986718079a2a,,image/jpeg,false,200,4339515,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a046a929-384e-4c11-a4e0-4998faf15faa,,image/jpeg,false,200,4278881,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a046a929-384e-4c11-a4e0-4998faf15faa,,image/jpeg,false,200,4278881,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/33d96569-767a-4b50-b31a-108a93231866,,image/jpeg,false,200,4275809,13,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/33d96569-767a-4b50-b31a-108a93231866,,image/jpeg,false,200,4275809,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/f68176b9-f58f-47f9-be31-102434e2f893,,image/jpeg,false,200,4223328,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
